cand_id,country,endYear,name,startYear
1232,AU,Present,b'University of Sydney',
1232,CN,Present,b'Shandong University',
1232,AU,2010,b'University of Sydney',2009
1232,AU,2009,b'University of Sydney',2008
1232,CN,2006,b'Shandong University',2002
1234,AU,2012,b'Martin College Sydney',2011
1235,US,2010,b'Der Markt',2008
1236,NZ,Present,b'St Kentigerns College',
1237,US,1981,b'Williamstown High School',1976
1237,US,1981,b'Williamstown high school',1976
1238,NZ,Present,b'Auckland University of Technology',
1238,NZ,1991,b'Auckland University of Technology',1990
1238,NZ,Present,b'Westlake Boys High School',
1239,AU,Present,b'UNSW',
1239,AU,Present,b'TAFE NSW',
1239,AU,1985,b'UNSW',1985
1239,AU,Present,b'TAFE NSW',
1240,AU,1986,b'Bayswater Secondary College',1982
1241,AU,1994,"b'MSIT, Mt Gravatt Campus'",1990
1241,IE,Present,"b'St John of God, Artane, Dublin 5, Ireland'",
1243,AU,Present,b'The University of Queensland',
1243,AU,2011,b'The University of Queensland',2008
1243,AU,Present,b'Sydney Boys High School',
1244,AU,Present,b'University of Southern Queensland',
1244,,1985,"b'Kilmaire College, Hawthorn'",1982
1244,AU,2013,b'University of Southern Queensland',2012
1244,AU,2018,b'University of Southern Queensland',2012
1246,GB,Present,b'University of the West of England',
1246,GB,2011,b'University of the West of England',2008
1248,AU,1982,"b""St. Leonard's Primary School, Naremburn""",1980
1248,AU,1986,b'St Thomas Willoughby',1983
1248,AU,1992,b'Marist College North Shore',1987
1249,AU,Present,b'RMIT University',
1249,AU,2008,b'RMIT University',2006
1250,AU,Present,b'South Sydney High School ',
1251,AU,2000,b'Robina High School',1996
1252,GB,Present,b'London Metropolitan University',
1252,GB,2008,b'London Metropolitan University',2004
1252,,2003,"b'Kronoby Gymnasium, Upper Secondary School'",2000
1252,CA,2002,"b'Beechy High School, Saskatchewan, Canada'",2001
1253,AU,Present,b'University of Sydney',
1253,AU,2007,b'University of Sydney',2003
1256,AU,Present,b'Western Sydney University',
1256,AU,2007,"b""St Patrick's College, Strathfield""",2000
1256,AU,2011,b'University of Western Sydney',2007
1257,AU,2014,b'University of Wollongong',2010
1257,IR,2009,b'Isfahan University of Technology',2006
1257,IR,2006,b'Shahid Chamran University',2002
1259,AU,Present,b'St Leos College Wahroonga NSW',
1260,AU,Present,b'Monash University',
1260,AU,Present,b'La Trobe University',
1260,AU,1995,b'La Trobe University',1992
1260,AU,2001,b'Monash University',1996
1261,AU,Present,b'University of Canberra',
1261,AU,Present,b'Canberra Church of England Girls Grammar School',
1261,AU,Present,b'University of Canberra',
1262,ZA,Present,b'University of South Africa/Universiteit van Suid-Afrika',
1262,ZA,Present,b'University of Pretoria/Universiteit van Pretoria',
1262,ZA,1992,b'University of Pretoria/Universiteit van Pretoria',1990
1262,ZA,1995,b'University of South Africa/Universiteit van Suid-Afrika',1993
1263,PT,Present,b'Instituto Superior T\xc3\x83\xc2\xa9cnico',
1263,PT,2009,b'Instituto Superior T\xc3\x83\xc2\xa9cnico',2004
1264,AU,Present,b'University of Technology Sydney',
1264,AU,1992,b'University of Technology Sydney',1987
1266,AU,Present,b'Swinburne University of Technology',
1266,AU,Present,b'Swinburne University of Technology',
1267,AU,Present,b'TAFE NSW',
1267,AU,2006,b'TAFE NSW',2003
1268,SG,Present,b'James Cook University',
1268,SG,2011,b'James Cook University',2009
1269,AU,Present,b'University of Sydney',
1269,AU,2005,b'Carlingford High School',2000
1269,AU,2012,b'University of Sydney',2006
1272,GB,Present,b'Birmingham City University',
1272,GB,1998,b'Birmingham City University',1996
1273,NL,Present,b'University of Groningen',
1273,,2004,b'Dutch Packaging Centre',2001
1273,NL,1995,b'University of Groningen',1989
1274,AU,Present,b'University of Wollongong',
1274,IN,Present,b'University of Pune',
1274,IN,1995,b'University of Pune',1991
1274,AU,2015,b'University of Wollongong',2013
1274,US,Present,b'St Vincents High school',
1276,,2017,b'Coraggio Leadership Program',2014
1276,AU,2014,b'The Executive Connection (TEC)',2008
1276,AU,2007,b'Australian College of Project Management',2007
1278,AU,Present,b'Federation University Australia',
1278,ZA,1980,b'Sir Pierre van Ryneveld High School',1979
1278,AU,2012,b'University of Ballarat',2011
1278,ZA,1984,"b'Germiston Technical College. Gauteng, South Africa'",1981
1280,AU,Present,b'University of Technology Sydney',
1280,AU,2003,b'University of Technology Sydney',1998
1281,AU,1982,b'Army Apprentice School Balcombe',1980
1282,AU,1988,b'Blakehurst High',1985
1282,AU,1991,b'St George TAFE',1989
1283,,1984,b'Ain Shams UniversityB.sc',1979
1284,AU,Present,b'Cumberland High Carlingford',
1284,AU,Present,b'Meadowbank TAFE',
1286,IN,Present,"b'Indian Institute of Technology (Banaras Hindu University), Varanasi'",
1286,IN,1982,"b'Indian Institute of Technology (Banaras Hindu University), Varanasi'",1977
1286,IN,1977,b'Sardar Patel Vidyalaya',1965
1291,AU,Present,b'TAFE NSW',
1291,AU,1968,b'Patrician Brothers Fairfield',1962
1291,AU,1972,b'TAFE',1969
1292,US,Present,b'Purdue University',
1292,AU,Present,b'Australian Graduate School of Management',
1292,IN,Present,b'Annamalai University',
1292,US,Present,b'Purdue University',
1292,AU,2009,b'Australian Graduate School of Management',
1292,IN,Present,b'Annamalai University',
1293,AU,Present,b'TAFE NSW- Sydney Institute Higher Education',
1293,AU,Present,b'TAFE NSW- Sydney Institute',1990
1296,,Present,b'Rhodes University',
1296,ZA,Present,b'University of the Witwatersrand',
1296,ZA,1991,b'Port Elizabeth Technikon',1988
1296,ZA,1981,b'Rhodes University',1978
1296,ZA,1983,b'University of the Witwatersrand',1978
1297,AU,1992,b'University of Western Sydney',1989
1298,AU,Present,b'Box Hill Institute',
1298,AU,Present,b'Box Hill Institute',
1298,AU,Present,b'Wodonga Technical College',
1300,GB,1986,b'Solihull Sixth Form College',1985
1300,AU,1985,b'Malvern Hall',1981
1305,AU,Present,b'EAST HILLS BOYS HIGH SCHOOL + BANKSTOWN TAFE',
1305,US,1975,b'East Hills High School',1972
1306,AU,Present,b'TAFE NSW- Sydney Institute Higher Education',
1306,AU,Present,b'Charles Sturt University',
1306,AU,Present,"b'TAFE NSW, Western Sydney'",
1306,AU,1991,b'TAFE NSW- Sydney Institute',1989
1306,,2000,b'TAFE NSW \xc3\xa2\xc2\x80\xc2\x93 Western Sydney Institute',1998
1306,AU,2004,b'Charles Sturt University',2001
1308,US,Present,b'Cumberland High School',
1309,GB,1984,b'Yarm School',1981
1310,AU,Present,b'TAFE NSW- Sydney Institute Higher Education',
1310,AU,2015,b'TAFE NSW- Sydney Institute',2014
1310,AU,1979,"b'Marist Brothers, Westmead'",1975
1310,AU,1998,b'Petersham College of TAFE',1995
1311,AU,1982,b'Patrician Brothers Blacktown',1979
1314,US,1999,b'St Simon stock',1993
1315,AU,Present,b'University of Newcastle',
1315,AU,Present,b'TAFE NSW',
1315,AU,1993,b'Broadmeadow High School',1988
1315,AU,1994,b'University of Newcastle',1990
1315,AU,Present,b'TAFE',2014
1323,PH,Present,b'Saint Louis University (PH)',
1323,AU,Present,b'Chiefly Business School',
1323,PH,Present,b'Saint Louis University (PH)',
1328,AU,Present,b'University of New England (AU)',
1328,GB,Present,b'Aston University',
1328,,Present,b'Rockwell Green Belt Training',
1328,AU,2007,b'University of New England (AU)',2004
1328,GB,1978,b'Aston University',1973
1331,AU,2003,b'Australian Defense Force',2000
1331,AU,1999,b'MacKillop Senior College',1997
1333,AU,Present,b'Swinburne University of Technology',
1333,AU,Present,b'Swinburne University of Technology',
1333,AU,Present,b'Oxley College',
1334,AU,Present,b'University of Wollongong',
1334,AU,Present,b'Mt Eliza Business School',
1334,AU,1986,b'University of Wollongong',1983
1334,AU,2013,b'Mt Eliza Business School',2013
1337,JM,1983,b'University Of Technology',1980
1338,AU,Present,b'Marist Brother Parramatta',
1339,LK,Present,b'University of Peradeniya',
1339,LK,Present,b'University of Colombo',
1339,LK,2008,b'University of Colombo',2004
1339,LK,1995,b'University of Peradeniya',1992
1340,GB,Present,b'University of the West of Scotland',
1340,GB,Present,b'Abertay University',
1340,GB,2002,b'University of the West of Scotland',1998
1340,GB,1992,b'Abertay University',1991
1345,AU,1980,b'Pendle Hill High School',1975
1348,AU,Present,b'TAFE NSW',
1348,AU,1992,b'TAFE',1992
1348,AU,1991,b'Cambridge Park High School',1986
1349,AU,Present,b'TAFE NSW Higher Education',
1349,AU,2001,b'Gilroy College - Castle Hill',1996
1349,AU,2004,b'TAFE NSW Higher Education',2002
1350,GB,Present,b'Oakhill College ',
1351,AU,Present,b'Australian Institute of Business',
1351,AU,2014,b'Australian Institute of Business',2014
1351,AU,1987,"b""St Augustine's College - Sydney""",1980
1351,AU,2016,b'Australian Institute of Business',2014
1354,AU,1973,b'Greystanes High School NSW',1970
1355,IN,1989,b'B.E.(Elect) MSU Baroda India',1985
1356,IN,Present,b'AIM Education & Training',
1356,,Present,"b'Seven Hills High School, Granville TAFE, UTS, Blacktown TAFE, Lidcombe TAFE, Nepean TAFE'",
1356,AU,2015,b'Australian Institute of Management',2014
1356,AU,2017,b'Australian Institute of Management',2016
1358,AU,Present,b'UNSW',
1358,AU,1976,b'UNSW',1972
1358,AU,1978,b'University of New South Wales',1975
1364,IE,1997,b'BOHERBUE COMPREHENSIVE',1992
1365,RS,1988,b'Uneversity of Belgrade',1978
1365,RS,1978,b'Peta Beogradska Gimnazija',1974
1367,AU,Present,b'Thomas Reddall High School',
1368,AU,Present,b'The University of Sydney Business School',
1368,US,2007,b'IAU',2003
1368,AU,2019,b'The University of Sydney Business School',2017
1368,,2012,b'School of News and Media Studies',2010
1369,ZW,Present,b'Salisbury Polytechnique',
1370,AU,Present,b'Western Sydney University',
1370,IN,Present,b'AIM Education & Training',
1370,AU,2014,b'Australian Institute of Management',2014
1370,AU,2015,b'Australian Institute of Management',2015
1370,AU,2012,b'University of Western Sydney',2010
1371,AU,Present,b'University of Technology Sydney',
1371,AU,2005,"b'University of Technology, Sydney'",1999
1371,AU,2010,"b'University of Technology, Sydney'",2008
1373,AU,Present,b'TAFE NSW',
1373,AU,1996,b'TAFE',1993
1373,AU,1992,b'Epping Boys High School',1987
1375,AU,Present,b'University of South Australia',
1375,AU,1996,b'University of South Australia',1992
1376,AU,Present,b'RMIT University',
1376,AU,Present,b'RMIT University',
1376,AU,Present,b'Barrenjoey High School',
1378,AU,Present,b'University of South Australia',
1378,AU,1997,b'University of South Australia',1991
1381,AU,Present,b'Monash University',
1381,AU,1998,b'Oxley College',1993
1381,AU,2005,b'Monash University',1999
1386,SG,Present,b'Singapore Polytechnic',
1386,SG,Present,b'Nanyang Technological University',
1386,SG,1992,b'Singapore Polytechnic',1990
1386,SG,2000,b'Nanyang Technological University',1997
1389,AR,Present,b'Facultad de Inform\xc3\x83\xc2\xa1tica within Universidad Nacional de La Plata',
1389,AR,2011,b'Facultad de Inform\xc3\x83\xc2\xa1tica within Universidad Nacional de La Plata',2004
1389,AR,Present,b'Facultad de Inform\xc3\x83\xc2\xa1tica within Universidad Nacional de La Plata',
1390,AU,1988,b'Tasmanian Training Authority',1988
1390,AU,2004,b'Blacktown TAFE NSW',2002
1390,AU,1986,b'Ulverstone High School',1983
1391,NZ,Present,b'Auckland University of Technology',
1391,NZ,1989,b'AUT University',1987
1391,NZ,1986,b'Westlake Boys High School',1982
1392,US,Present,b'Ridgeway Middle School',
1392,GB,1994,"b'Brooklands Collage, Weybridge'",1990
1392,US,1988,b'St Augustines',1985
1393,GB,Present,b'England UK',
1394,IE,Present,b'Cork Institute of Technology',
1394,IE,Present,b'Dublin Business School',
1394,IE,Present,b'Dublin City University',
1394,IE,2001,b'Dublin City University',1997
1394,IE,2003,b'Cork Institute of Technology',2001
1394,IE,2006,b'Dublin Business School',2005
1397,IE,Present,b'Cork Institute of Technology',
1397,IE,Present,b'Dublin City University',
1397,IE,2007,b'Dublin City University',2005
1397,IE,2005,b'Cork Institute of Technology',2002
1398,IE,Present,"b'National University of Ireland, Galway'",
1398,IE,2007,"b'National University of Ireland, Galway'",2003
1399,IE,Present,b'University of Limerick',
1399,AU,2013,b'Lidcombe TAFE',2012
1399,IE,1998,"b'Convent of Mercy, Doon, Co. limerick'",1993
1399,IE,2004,b'University of Limerick',2000
1400,IE,Present,b'University College Cork',
1400,IE,Present,b'University College Cork',
1404,IN,Present,b'Koneru Lakshmaiah College of Engineering',
1404,IN,Present,b'Annamalai University',
1404,IN,1983,"b'CGTM Jr.College,Rajahmundry'",1981
1404,IN,1992,b'Annamalai University',1991
1404,IN,1987,b'Koneru Lakshmaiah College of Engineering',1983
1405,AU,Present,b'Western Sydney University',
1405,AU,Present,b'University of Western Sydney',
1405,AU,Present,b'The Scots College',
1408,CN,Present,b'Tongji University',
1408,CN,2007,b'Tongji University',2003
1411,CN,Present,b'Wuhan University',
1411,CN,2004,b'Chinese Academy of Science',2002
1411,CN,1995,b'Wuhan University',1991
1411,CN,Present,b'Wuhan University',
1411,CN,2004,b'Chinese Academy of Science',2002
1411,CN,1995,b'Wuhan University',1991
1413,IN,Present,b'Jawaharlal Nehru Technological University',
1413,IN,Present,"b'St Judes School, Hyderabad, India'",
1413,IN,2006,b'Jawaharlal Nehru Technological University',2002
1415,IN,2000,"b'National Institute of Engineering, Mysore'",1996
1418,IE,Present,b'University College Cork',
1418,IE,1997,b'University College Cork',1993
1418,IE,2000,b'University College Cork',1999
1420,IE,Present,b'University of Limerick',
1420,IE,2008,b'University of Limerick',2004
1421,PH,Present,b'Pamantasan ng Lungsod ng Maynila',
1421,PH,2001,b'Pamantasan ng Lungsod ng Maynila',1996
1422,IN,Present,b'Jawaharlal Nehru Technological University',
1422,IN,2003,b'JNT University',1999
1423,NZ,Present,b'Unitec Institute of Technology',
1423,NZ,Present,b'Unitec Institute of Technology',
1424,US,1981,b'St George Technical College',1979
1424,AU,1983,b'Ultimo Technical College',1982
1424,US,1984,b'St George Technical College',1984
1425,IE,Present,b'Dublin City University',
1425,IE,2008,b'Dublin City University',2004
1425,DE,2007,b'Fachhochschule Reutlingen',2007
1427,AU,Present,b'Victoria University',
1427,AU,1996,b'Victoria University',1992
1429,AU,Present,b'Western Sydney University',
1429,AU,2010,b'Western Sydney University',2005
1429,US,2012,b'Business Finance for Managers',2012
1429,US,2013,b'ABB University',2013
1433,FI,Present,b'Aalto University',
1433,US,2007,b'College of Information Technology',2002
1433,FI,2014,b'Aalto University',2011
1433,FI,2010,b'Aalto University',2008
1437,IE,Present,b'Limerick Institute of Technology',
1437,IE,2010,b'Limerick Institute of Technology',2006
1438,IE,Present,"b'National University of Ireland, Galway'",
1438,IE,Present,b'Rosscarbery',
1438,IE,1995,"b'National University of Ireland, Galway'",1992
1439,IE,Present,b'Cork Institute of Technology',
1439,IE,2007,b'Cork Institute of Technology',2002
